user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,Andy Lenton,3 years ago,1472130007214,+Ben Barzilai Damnnnn how did I not hear that?,1
,,,,,,,Irem Y.,3 years ago,1472130007217,YES it was amazing,0
,,,,,,,Conker Juega,3 years ago,1472130007221,+Ben Barzilai this audience is amazing! 5:02 SNOOP DOOOOG,37
,,,,,,,J,3 years ago,1472130007225,In harmony yes but in perfect haha nope lol,8
,,,,,,,Blake Parrey,2 years ago,1503666007228,Hahahaha brilliant comment :P,1
,,,,,,,Marcus Holmbring,2 years ago,1503666007231,"Nicely spotted, you're the exact reason comment sections exist. Thanks a bunch man! 😄",10
,,,,,,,Chloe BARBOSA,1 year ago,1535202007235,Ben Barzilai gl,0
,,,,,,,Soulful Love,1 year ago,1535202007238,ASTOUNDING,1
,,,,,,,Mario Reyes,1 year ago,1535202007551,Haha i noticed it too and was like wow,1
,,,,,,,Meherazul Azim,1 year ago,1535202007553,just came off!,0
,,,,,,,Matto niy,1 year ago,1535202007555,Haha holy shit that's so funny,0
,,,,,,,Matto niy,1 year ago,1535202007557,I've repeated that like 15 times,4
,,,,,,,dixie,1 year ago,1535202007559,That is legit,0
,,,,,,,cyrille unknown,1 year ago,1535202007561,Perfect,0
,,,,,,,Niom,1 year ago,1535202007563,"Ben Barzilai 
Sounds good. But what’s “three-part harmony?”",1
,,,,,,,Dank Memes,1 year ago,1535202007565,5:08 they are awesome THEY KNOW,0
,,,,,,,Shirley A,5 months ago,1553518807568,That was a pitch perfect F# minor chord right there 😂,0
,,,,,,,Shirley A,5 months ago,1553518807793,@Niom in three different pitches that go well together.,0
jennifer maglalang,3 years ago,1472130006435,i love the crowd haha,0,false,0,,,,,
Domingos Varela Marreiros,3 years ago,1472130006438,Sh*t! Broke the replay button ;) Already a year old but can't stop watching!,4,false,0,,,,,
Revertz,3 years ago,1472130009174,Where do I buy this set of skills?,26,false,0,,,,,
palmy swjn,3 years ago,1472130009177,Wow!! I love him!!,0,false,0,,,,,
Sarah Ma,3 years ago,1472130009181,damn,0,false,0,,,,,
Tomasz Woźniczko,3 years ago,1472130009184,Very Nice :),0,false,0,,,,,
Hardstyle 4life,3 years ago,1472130009188,Ed U rSimply Awsome,0,false,0,,,,,
A J,3 years ago,1472130009192,This needs to be on iTunes 😍,11,false,0,,,,,
Bean Bag,3 years ago,1472130009195,God damn..,0,false,0,,,,,
miggie2099,3 years ago,1472130009199,who's the guy that started the Ted Reilly cover for No Diggity.  Who did the cover first?,0,false,0,,,,,
Socheata Vong,3 years ago,1472130009203,He OOZES talent.,5,false,0,,,,,
johana marotta,3 years ago,1472130009207,i swear half of the views are mine,1325,true,33,,,,,
,,,,,,,Laila Wahlen,3 years ago,1472130009631,Same 😂,2
,,,,,,,Matthew Oram,3 years ago,1472130009634,"+Laila Wahlen but then if you are half, johana is half, what about me?? ;(",4
,,,,,,,Danny Christian,3 years ago,1472130009636,me too :-),0
,,,,,,,Laila Wahlen,3 years ago,1472130009639,+Matthew Oram you tell me. 🙄,0
,,,,,,,Marcuz Shevchenko,3 years ago,1472130009641,"+johana marotta 
me too ahah",0
,,,,,,,Santiago Barrón Sour,3 years ago,1472130009644,The other half are mine,2
,,,,,,,Edinjo Mamaj,3 years ago,1472130009646,"+johana marotta 

10 Mins x 3.5Million = 35 000 000 Mins. 
35 000 000 / 60 ~ 583333 Hours
583333 / 24 ~ 24305 Days
24305 / 365 ~ 66 Years

Video was uploaded Mid 2012 you miss are a Liar!",38
,,,,,,,Matthew Oram,3 years ago,1472130009649,@Edinjo Mamaj Nice. Now we've cleared that one up.....,1
,,,,,,,Name it,3 years ago,1472130009652,+Edinjo Mamaj and you sir are smart!,0
,,,,,,,Tanmay Renuguntta,3 years ago,1472130009655,+Edinjo Mamaj you ain't smart man.... Cause a smart guys knows that watching 30 seconds of video counts as view....not all the 10 minutes of it,4
,,,,,,,BikeTrotter,3 years ago,1472130009966,"+Tanmay Renuguntta 

30 seconds x 3.6Million = 108 000 000 seconds
108 000 000s/ 3600 = 30 000 hours
30 000h/ 24 = 1250 days
1250d/ 365 = 3.42 years

Video was uploaded Mid 2014 you miss are still a liar!",16
,,,,,,,Ignacio Vera,3 years ago,1472130009968,+DJcMugaba Sheldon Cooper Aproves,1
,,,,,,,milena montero,3 years ago,1472130009971,+johana marotta And the other half is mine hahaha,0
,,,,,,,이승현,3 years ago,1472130009973,+johana marotta and half of pair of bombs attached on your chest's mine,0
,,,,,,,Jade Murphy,3 years ago,1472130009976,the other half are mine 😂,0
,,,,,,,Tanmay Renuguntta,3 years ago,1472130009979,@이승현 Allahu Snackbar....,0
,,,,,,,Jasmine Kheriji,3 years ago,1472130009982,it isn't something you should make a joke by.,0
,,,,,,,cake,3 years ago,1472130009985,+Perrie Edwards why? chill lmao,0
,,,,,,,Jasmine Kheriji,3 years ago,1472130009987,+caitlin brielle cause some people are muslims and your basically making fun of them ? And I'm already chilled homie.,1
,,,,,,,Fricktion,2 years ago,1503666010337,Perrie Edwards Alahu Ahkbah,2
,,,,,,,cat cateer,2 years ago,1503666010338,johana marotta am the other half,2
,,,,,,,Jake Sanz,2 years ago,1503666010339,BikeTrotter ll,0
,,,,,,,George Tsakanikas,1 year ago,1535202010341,nope im completely sure its me,0
,,,,,,,Brian Lovill,1 year ago,1535202010342,johana marotta 👍,0
,,,,,,,Pam Rose,1 year ago,1535202010343,"I just discovered this last week so yep count me in on a ton of views also , cant stop watching it !",0
,,,,,,,deyvetown,1 year ago,1535202010344,r/hedidthemath,0
,,,,,,,たんぽぽ酸味料,1 year ago,1535202010346,俺も半分見た,0
,,,,,,,Scott Mund,1 year ago,1535202010347,You are ALL of my views Johana! :),0
,,,,,,,jessika richard,1 year ago,1535202010661,"johana marotta 
Lol",0
,,,,,,,M.C.K M.C.K,1 year ago,1535202010664,johana marotta then this video has a lot of half's 'cause the other half is mine,0
,,,,,,,Horan med Kalsonger,1 year ago,1535202010665,"Laila Wahlen Wait Wait Wait, are you swedish?",0
,,,,,,,Horan med Kalsonger,1 year ago,1535202010667,"Jasmine Kheriji but like all of my friends are muslims and they just think it’s funny, they even laugh...",0
,,,,,,,Nathan Del Fava,8 months ago,1545742810669,@Edinjo Mamaj you forgot to divide by 2 :),0
callmeellie,3 years ago,1472130009212,Okay. Ed is bae,2,false,0,,,,,
Nicole Warr,3 years ago,1472130009215,Ed knows how to work a crowd indeed!  Never get tired of talent.,0,false,0,,,,,
george xenophontos,3 years ago,1472130009218,Does any one know the chords he's playing in the inrto,1,true,1,,,,,
,,,,,,,eddie hernandez,3 years ago,1472130009541,same 4 chords the whole performance,2
janet,3 years ago,1472130009223,What a voice!,0,false,0,,,,,
Arlo Micho Degamo,3 years ago,1472130009226,whoa! super good! you are the man! made me dance while watching :D,38,true,5,,,,,
,,,,,,,Mash Naungayan,3 years ago,1472130009554,+Arlo Micho nhahahah,0
,,,,,,,Arlo Micho Degamo,3 years ago,1472130009556,hahaha,0
,,,,,,,Ronja Kreiter,3 years ago,1472130009558,same :),0
,,,,,,,Andrea Lindal,3 years ago,1472130009560,haha same:) By the way would you mind checking out my covers of Ed´s songs? It would mean a lot to me ❤️,0
,,,,,,,agflanker06 agflanker06,3 years ago,1472130009562,+Andrea Lindal I have seen them their really good 😀,0
George Wozniak,3 years ago,1472130009230,"I've never heard him live, but this sounds cooler than some of his music videos.",0,false,0,,,,,
MsJampony,3 years ago,1472130009233,Best Eva,0,false,0,,,,,
Surya,3 years ago,1472130009235,"7:21 -  7:23 that awkward ""nina""",1,false,0,,,,,
Erdem Demirhan,3 years ago,1472130009238,DAMN SON!,0,false,0,,,,,
NotVeryCian,3 years ago,1472130009240,What are these chords? :),4,false,0,,,,,
Marian german herrera,3 years ago,1472130011389,ha sido no hace mucho un descubrimiento para mi y me fascina!,0,false,0,,,,,
Vanessa H.,3 years ago,1472130011391,holy,0,false,0,,,,,
Cristiane Lemos,3 years ago,1472130011393,Ed ♥,0,false,0,,,,,
Rizalyn V.,3 years ago,1472130011395,Can't believe it's been almost 4 years since I first watched him on youtube singing like this 😌,1,false,0,,,,,
Deivid Roger,3 years ago,1472130011397,Very good,0,false,0,,,,,
Luca #19,3 years ago,1472130011399,"seriously, how can you, like, NOT like him???",3,false,0,,,,,
Jessica Haynes,3 years ago,1472130011401,I am only 8 and i swear but not much so im ok with it but I am also a very big fan and it is raining,0,false,0,,,,,
annelise,3 years ago,1472130011403,what a FUCKING genious. i feel totally overwhelmed by this.,22,false,0,,,,,
Nick Nack,3 years ago,1472130011405,wow,1,false,0,,,,,
Mouiz Eddine Kisma,3 years ago,1472130011406,"Oh Nina you should go Nina
Cause I ain't ever coming home Nina
Oh won't you leave me now",1,false,0,,,,,
Ann G.,3 years ago,1472130011408,Real talent right here!❤❤❤,0,false,0,,,,,
NickysQueen,3 years ago,1472130011410,The sheer talent of this man is incredible. True passion for what hes doing. Even if he wasnt famous he'd still do this. He truly loves what he does. Thats admirable. What a saint!,5,false,0,,,,,
Tata Ando,3 years ago,1472130011412,"i wish i was the microphon,so that i will feel ur lips.,,",0,false,0,,,,,
Gaby Frutuoso,3 years ago,1472130011414,Amooo,0,false,0,,,,,
Alisson Moises,3 years ago,1472130011416,"manw essa música don, t e top",0,false,0,,,,,
skeletonspice,3 years ago,1472130011418,I was kind of a grump and not a fan of Ed Sheeran before I saw this video but he completely won me over with this. This is so impressive!,12,false,0,,,,,
Jordan Faumui,3 years ago,1472130011420,3 thug songs turned soft,0,false,0,,,,,
BaddaBoomBig,3 years ago,1472130011421,"this is a disgustingly brilliant live set, such skill so simply applied to great effect.",5,false,0,,,,,
666melodeath666,3 years ago,1472130011423,can anyone tell me where the chant for nina comes from the wayo wayo waya part or is it just this live performance?,3,true,2,,,,,
,,,,,,,Vlad Poutine,3 years ago,1472130011682,"+666melodeath666 It's ""hey-o"" and from No Diggity.",3
,,,,,,,666melodeath666,3 years ago,1472130011684,thank you citizen,5
Vidisha Thapa,3 years ago,1472130011426,I juzzz love this  performance!! man i can listen to this lal day long! <3,0,false,0,,,,,
Anonimo Silva,3 years ago,1472130012446,"who is that blond girl!! hoo000TTT
Take a look 3:32",0,false,0,,,,,
Sheila Betonio,3 years ago,1472130012448,"was biting my lip the whole time! Jesus, I so love you Ed!",1,false,0,,,,,
itshaleybe,3 years ago,1472130012450,AHH REPLAY! LOVE YOU ED,0,false,0,,,,,
Ammar Zafar,3 years ago,1472130012456,heavy,4,false,0,,,,,
justmeejg,3 years ago,1472130012458,He honestly is the best genuine  performer!! I want to see him live,0,true,1,,,,,
,,,,,,,Kimmi  Stewart,3 years ago,1472130012742,Same...like you dont get alot of artist who have the passion like he has. I just love him so much😆😭😅,0
Xiao Yao,3 years ago,1472130012461,;),0,false,0,,,,,
Behdad Bahrami,3 years ago,1472130012463,this is too good. rare talent to find in 'pop' stars these days.,0,false,0,,,,,
Hanya Ahmed,3 years ago,1472130012465,he such 😍djfjzkdg .YAO/hfj il`/dsifgxkjsz he's so amazing omgggggg,0,false,0,,,,,
IAMTHEONEHOWKNOCKS,3 years ago,1472130012466,IM JAMMING!!!,0,false,0,,,,,
batu53,3 years ago,1472130012468,whats the name of the song around 5:10?,0,true,1,,,,,
,,,,,,,Hawk,3 years ago,1472130012747,+Ana Bohuelo Blackstreet - No Diggity,0
yeshelloyes,3 years ago,1472130012471,Look at my channel for full hd recording of Ed Sheeran and Elton John live at wembley.,0,false,0,,,,,
Ankita Paul,3 years ago,1472130012473,I love u Ed sheeran.,0,false,0,,,,,
melizzz,3 years ago,1472130012475,"uploaded on my birthday, yayyy <3",0,false,0,,,,,
Desiree Bostick,3 years ago,1472130012477,being an African American witnessing this is AMAZING. lol i love how everyone is singing along.,8,false,0,,,,,
Lucio Rodas,3 years ago,1472130012479,nicr beat keep iy up,0,false,0,,,,,
Men Mark,3 years ago,1472130012481,THE NEXT EPISODE ♥♥,3,false,0,,,,,
Lauren Clarke,3 years ago,1472130012483,my favourite songs mashed into 1 with my fav man on this earth Big Ed the Red swoon I want his babies,0,false,0,,,,,
Katie_Fletxh,3 years ago,1472130012485,He should make this an actual song 😍😍,5,false,0,,,,,
Umbra kumara,3 years ago,1472130012486,He just killed it 😈,1,false,0,,,,,
buttrock obama,3 years ago,1472130012489,man who likes this. i mean seriously no hate but i can't possibly see what type of person this video would appeal to.,0,true,5,,,,,
,,,,,,,des ray,3 years ago,1472130012810,+buttrock obama everybody but you,1
,,,,,,,buttrock obama,3 years ago,1472130012812,i don't know i just find his voice to be very boring.,0
,,,,,,,buttrock obama,3 years ago,1472130012813,"and just him as a person. he seems really boring lol. probably a nice guy, but boring.",0
,,,,,,,des ray,3 years ago,1472130012815,"@buttrock obama he's actually not boring, if you watch some interviews he's very funny and down to earth, and he definitely knows how to party. His interviews are good because he isn't media trained and will say what he thinks (within reason of course)",5
,,,,,,,Rizalyn V.,3 years ago,1472130012816,+buttrock obama lmao u got ur own kind of fun. It's okay. But I havent even seen him live but im so jealous of those who has,0
mark marcelis,3 years ago,1472130013496,perfect,0,false,0,,,,,
candilover 13,3 years ago,1472130013498,so cute when he says wow woww,0,false,0,,,,,
Young King,3 years ago,1472130013500,who else wish they r there!!! Damn need to see him live,1,false,0,,,,,
Ellene Hall,3 years ago,1472130013502,Quality :),1,false,0,,,,,
Daniel R,3 years ago,1472130013505,Like the only artist i can listen to today! Awesome,0,false,0,,,,,
maniibum,3 years ago,1472130013507,perfection,0,false,0,,,,,
שקד רויטלמן,3 years ago,1472130013509,"chords ?
someone",0,false,0,,,,,
OneAPlus,3 years ago,1472130013511,absolutely amazing!,0,false,0,,,,,
QUEENBEE,3 years ago,1472130013513,Ed is the Shit!,1,false,0,,,,,
Sadfeen Kausar,3 years ago,1472130013516,Pretty sure I'm responsible for half the views of this video 😀,0,false,0,,,,,
Emer O'Rourke,3 years ago,1472130013518,GENIUS,0,false,0,,,,,
Michael Coble,3 years ago,1472130013520,sheeran is really jammin,0,false,0,,,,,
Kate De La Vie,3 years ago,1472130013522,"The open mikes i do ppl tap their hands but they dont know the words but i got some mash ups, ppl filling my cups, hubbub baby gimme a rub, goddam play sum dub. heya heya happend then today i saw a number plate tha said ben, he was on my mind just then, producer in the car he wont listen he wanna fuck this star. All I wanna do is go on the road go far, far faaaaar from afar Ill love you if you dont right now go pack the car,",0,false,0,,,,,
Natalie,3 years ago,1472130013524,"God, he's so sexy.",1,false,0,,,,,
Theresa Ramos,3 years ago,1472130013527,I do love you....but I need to be next to and watching you through windows is starting to be like torture...I want  to pick me up and take me away in a HUNDAI,0,true,1,,,,,
,,,,,,,Theresa Ramos,3 years ago,1472130013761,+Theresa Ramos or you can take me away,0
